,variable,value,Type,Mass,Cont
1,Power_Pick_1,0.15,Harvest,6 Tomatoes,100%
2,Power_Pick_1,0.16,Harvest,6 Tomatoes,100%
3,Power_Pick_1,0.14,Harvest,6 Tomatoes,100%
4,Power_Pick_1,0.15,Harvest,6 Tomatoes,100%
5,Power_Pick_1,0.18,Harvest,6 Tomatoes,100%
6,Power_Pick_1,0.16,Harvest,6 Tomatoes,100%
7,Power_Pick_1,0.05,Harvest,6 Tomatoes,100%
8,Power_Pick_1,0.09,Harvest,6 Tomatoes,100%
9,Power_Pick_1,0.15,Harvest,6 Tomatoes,100%
10,Power_Pick_1,0.14,Harvest,6 Tomatoes,100%
11,Power_Pick_1,0.13,Harvest,6 Tomatoes,100%
12,Power_Pick_1,0.19,Harvest,6 Tomatoes,100%
13,Power_Pick_1,0.19,Harvest,6 Tomatoes,100%
14,Power_Pick_1,0.12,Harvest,6 Tomatoes,100%
15,Power_Pick_1,0.14,Harvest,6 Tomatoes,100%
16,Power_Pick_1,0.14,Harvest,6 Tomatoes,100%
17,Power_Pick_1,0.14,Harvest,6 Tomatoes,100%
18,Power_Pick_1,0.13,Harvest,6 Tomatoes,100%
19,Power_Pick_1,0.12,Harvest,6 Tomatoes,100%
20,Power_Pick_2,0.1,Harvest,6 Tomatoes,100%
21,Power_Pick_2,0.17,Harvest,6 Tomatoes,100%
22,Power_Pick_2,0.12,Harvest,6 Tomatoes,100%
23,Power_Pick_2,0.14,Harvest,6 Tomatoes,100%
24,Power_Pick_2,0.2,Harvest,6 Tomatoes,100%
25,Power_Pick_2,0.21,Harvest,6 Tomatoes,100%
26,Power_Pick_2,0.15,Harvest,6 Tomatoes,100%
27,Power_Pick_2,0.16,Harvest,6 Tomatoes,100%
28,Power_Pick_2,0.13,Harvest,6 Tomatoes,100%
29,Power_Pick_2,0.13,Harvest,6 Tomatoes,100%
30,Power_Pick_2,0.15,Harvest,6 Tomatoes,100%
31,Power_Pick_2,0.12,Harvest,6 Tomatoes,100%
32,Power_Pick_2,0.14,Harvest,6 Tomatoes,100%
33,Power_Pick_2,0.09,Harvest,6 Tomatoes,100%
34,Power_Pick_2,0.09,Harvest,6 Tomatoes,100%
35,Power_Pick_2,0.18,Harvest,6 Tomatoes,100%
36,Power_Pick_2,0.09,Harvest,6 Tomatoes,100%
37,Power_Pick_2,0.15,Harvest,6 Tomatoes,100%
38,Power_Pick_2,0.12,Harvest,6 Tomatoes,100%
39,Power_Pick_2,0.13,Harvest,6 Tomatoes,100%
40,Power_Pick_3,0.11,Harvest,6 Tomatoes,100%
41,Power_Pick_3,0.13,Harvest,6 Tomatoes,100%
42,Power_Pick_3,0.13,Harvest,6 Tomatoes,100%
43,Power_Pick_3,0.12,Harvest,6 Tomatoes,100%
44,Power_Pick_3,0.08,Harvest,6 Tomatoes,100%
45,Power_Pick_3,0.08,Harvest,6 Tomatoes,100%
46,Power_Pick_3,0.17,Harvest,6 Tomatoes,100%
47,Power_Pick_3,0.12,Harvest,6 Tomatoes,100%
48,Power_Pick_3,0.14,Harvest,6 Tomatoes,100%
49,Power_Pick_3,0.16,Harvest,6 Tomatoes,100%
50,Power_Pick_3,0.14,Harvest,6 Tomatoes,100%
51,Power_Pick_3,0.14,Harvest,6 Tomatoes,100%
52,Power_Pick_3,0.09,Harvest,6 Tomatoes,100%
53,Power_Pick_3,0.17,Harvest,6 Tomatoes,100%
54,Power_Pick_3,0.1,Harvest,6 Tomatoes,100%
55,Power_Pick_3,0.1,Harvest,6 Tomatoes,100%
56,Power_Pick_3,0.15,Harvest,6 Tomatoes,100%
57,Power_Pick_3,0.16,Harvest,6 Tomatoes,100%
58,Power_Pick_3,0.09,Harvest,6 Tomatoes,100%
59,Power_Pick_3,0.18,Harvest,6 Tomatoes,100%
0,Power_Pick_1,0.22,Harvest,20 Tomatoes,100%
1,Power_Pick_1,0.23,Harvest,20 Tomatoes,100%
2,Power_Pick_1,0.24,Harvest,20 Tomatoes,100%
3,Power_Pick_1,0.21,Harvest,20 Tomatoes,100%
4,Power_Pick_1,0.24,Harvest,20 Tomatoes,100%
5,Power_Pick_1,0.29,Harvest,20 Tomatoes,100%
6,Power_Pick_1,0.19,Harvest,20 Tomatoes,100%
7,Power_Pick_1,0.19,Harvest,20 Tomatoes,100%
8,Power_Pick_1,0.19,Harvest,20 Tomatoes,100%
9,Power_Pick_1,0.26,Harvest,20 Tomatoes,100%
10,Power_Pick_1,0.26,Harvest,20 Tomatoes,100%
11,Power_Pick_1,0.29,Harvest,20 Tomatoes,100%
12,Power_Pick_1,0.24,Harvest,20 Tomatoes,100%
13,Power_Pick_1,0.27,Harvest,20 Tomatoes,100%
14,Power_Pick_1,0.18,Harvest,20 Tomatoes,100%
15,Power_Pick_1,0.26,Harvest,20 Tomatoes,100%
16,Power_Pick_1,0.27,Harvest,20 Tomatoes,100%
17,Power_Pick_1,0.32,Harvest,20 Tomatoes,100%
18,Power_Pick_1,0.27,Harvest,20 Tomatoes,100%
19,Power_Pick_1,0.16,Harvest,20 Tomatoes,100%
20,Power_Pick_2,0.24,Harvest,20 Tomatoes,100%
21,Power_Pick_2,0.22,Harvest,20 Tomatoes,100%
22,Power_Pick_2,0.2,Harvest,20 Tomatoes,100%
23,Power_Pick_2,0.21,Harvest,20 Tomatoes,100%
24,Power_Pick_2,0.26,Harvest,20 Tomatoes,100%
25,Power_Pick_2,0.25,Harvest,20 Tomatoes,100%
26,Power_Pick_2,0.27,Harvest,20 Tomatoes,100%
27,Power_Pick_2,0.32,Harvest,20 Tomatoes,100%
28,Power_Pick_2,0.3,Harvest,20 Tomatoes,100%
29,Power_Pick_2,0.2,Harvest,20 Tomatoes,100%
30,Power_Pick_2,0.16,Harvest,20 Tomatoes,100%
31,Power_Pick_2,0.21,Harvest,20 Tomatoes,100%
32,Power_Pick_2,0.31,Harvest,20 Tomatoes,100%
33,Power_Pick_2,0.18,Harvest,20 Tomatoes,100%
34,Power_Pick_2,0.26,Harvest,20 Tomatoes,100%
35,Power_Pick_2,0.22,Harvest,20 Tomatoes,100%
36,Power_Pick_2,0.21,Harvest,20 Tomatoes,100%
37,Power_Pick_2,0.22,Harvest,20 Tomatoes,100%
38,Power_Pick_2,0.17,Harvest,20 Tomatoes,100%
39,Power_Pick_2,0.27,Harvest,20 Tomatoes,100%
40,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
41,Power_Pick_3,0.26,Harvest,20 Tomatoes,100%
42,Power_Pick_3,0.23,Harvest,20 Tomatoes,100%
43,Power_Pick_3,0.17,Harvest,20 Tomatoes,100%
44,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
45,Power_Pick_3,0.18,Harvest,20 Tomatoes,100%
46,Power_Pick_3,0.25,Harvest,20 Tomatoes,100%
47,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
48,Power_Pick_3,0.27,Harvest,20 Tomatoes,100%
49,Power_Pick_3,0.2,Harvest,20 Tomatoes,100%
50,Power_Pick_3,0.27,Harvest,20 Tomatoes,100%
51,Power_Pick_3,0.23,Harvest,20 Tomatoes,100%
52,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
53,Power_Pick_3,0.27,Harvest,20 Tomatoes,100%
54,Power_Pick_3,0.26,Harvest,20 Tomatoes,100%
55,Power_Pick_3,0.24,Harvest,20 Tomatoes,100%
56,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
57,Power_Pick_3,0.15,Harvest,20 Tomatoes,100%
58,Power_Pick_3,0.25,Harvest,20 Tomatoes,100%
59,Power_Pick_3,0.22,Harvest,20 Tomatoes,100%
0,Power_Pick_1,0.36,Harvest,60 Tomatoes,100%
1,Power_Pick_1,0.29,Harvest,60 Tomatoes,100%
2,Power_Pick_1,0.34,Harvest,60 Tomatoes,100%
3,Power_Pick_1,0.29,Harvest,60 Tomatoes,100%
4,Power_Pick_1,0.3,Harvest,60 Tomatoes,100%
5,Power_Pick_1,0.37,Harvest,60 Tomatoes,100%
6,Power_Pick_1,0.23,Harvest,60 Tomatoes,100%
7,Power_Pick_1,0.23,Harvest,60 Tomatoes,100%
8,Power_Pick_1,0.22,Harvest,60 Tomatoes,100%
9,Power_Pick_1,0.31,Harvest,60 Tomatoes,100%
10,Power_Pick_1,0.32,Harvest,60 Tomatoes,100%
11,Power_Pick_1,0.29,Harvest,60 Tomatoes,100%
12,Power_Pick_1,0.3,Harvest,60 Tomatoes,100%
13,Power_Pick_1,0.29,Harvest,60 Tomatoes,100%
14,Power_Pick_1,0.27,Harvest,60 Tomatoes,100%
15,Power_Pick_1,0.31,Harvest,60 Tomatoes,100%
16,Power_Pick_1,0.32,Harvest,60 Tomatoes,100%
17,Power_Pick_1,0.39,Harvest,60 Tomatoes,100%
18,Power_Pick_1,0.33,Harvest,60 Tomatoes,100%
19,Power_Pick_1,0.28,Harvest,60 Tomatoes,100%
20,Power_Pick_2,0.31,Harvest,60 Tomatoes,100%
21,Power_Pick_2,0.33,Harvest,60 Tomatoes,100%
22,Power_Pick_2,0.28,Harvest,60 Tomatoes,100%
23,Power_Pick_2,0.29,Harvest,60 Tomatoes,100%
24,Power_Pick_2,0.32,Harvest,60 Tomatoes,100%
25,Power_Pick_2,0.36,Harvest,60 Tomatoes,100%
26,Power_Pick_2,0.34,Harvest,60 Tomatoes,100%
27,Power_Pick_2,0.38,Harvest,60 Tomatoes,100%
28,Power_Pick_2,0.39,Harvest,60 Tomatoes,100%
29,Power_Pick_2,0.28,Harvest,60 Tomatoes,100%
30,Power_Pick_2,0.25,Harvest,60 Tomatoes,100%
31,Power_Pick_2,0.29,Harvest,60 Tomatoes,100%
32,Power_Pick_2,0.34,Harvest,60 Tomatoes,100%
33,Power_Pick_2,0.25,Harvest,60 Tomatoes,100%
34,Power_Pick_2,0.33,Harvest,60 Tomatoes,100%
35,Power_Pick_2,0.31,Harvest,60 Tomatoes,100%
36,Power_Pick_2,0.28,Harvest,60 Tomatoes,100%
37,Power_Pick_2,0.3,Harvest,60 Tomatoes,100%
38,Power_Pick_2,0.23,Harvest,60 Tomatoes,100%
39,Power_Pick_2,0.32,Harvest,60 Tomatoes,100%
40,Power_Pick_3,0.28,Harvest,60 Tomatoes,100%
41,Power_Pick_3,0.29,Harvest,60 Tomatoes,100%
42,Power_Pick_3,0.3,Harvest,60 Tomatoes,100%
43,Power_Pick_3,0.3,Harvest,60 Tomatoes,100%
44,Power_Pick_3,0.26,Harvest,60 Tomatoes,100%
45,Power_Pick_3,0.19,Harvest,60 Tomatoes,100%
46,Power_Pick_3,0.32,Harvest,60 Tomatoes,100%
47,Power_Pick_3,0.28,Harvest,60 Tomatoes,100%
48,Power_Pick_3,0.34,Harvest,60 Tomatoes,100%
49,Power_Pick_3,0.27,Harvest,60 Tomatoes,100%
50,Power_Pick_3,0.31,Harvest,60 Tomatoes,100%
51,Power_Pick_3,0.27,Harvest,60 Tomatoes,100%
52,Power_Pick_3,0.28,Harvest,60 Tomatoes,100%
53,Power_Pick_3,0.32,Harvest,60 Tomatoes,100%
54,Power_Pick_3,0.28,Harvest,60 Tomatoes,100%
55,Power_Pick_3,0.3,Harvest,60 Tomatoes,100%
56,Power_Pick_3,0.3,Harvest,60 Tomatoes,100%
57,Power_Pick_3,0.19,Harvest,60 Tomatoes,100%
58,Power_Pick_3,0.33,Harvest,60 Tomatoes,100%
59,Power_Pick_3,0.28,Harvest,60 Tomatoes,100%
0,Power_Pick_1,0.05,Harvest,20 Tomato Mash,100%
1,Power_Pick_1,0.08,Harvest,20 Tomato Mash,100%
2,Power_Pick_1,0.1,Harvest,20 Tomato Mash,100%
3,Power_Pick_1,0.11,Harvest,20 Tomato Mash,100%
4,Power_Pick_1,0.07,Harvest,20 Tomato Mash,100%
5,Power_Pick_1,0.07,Harvest,20 Tomato Mash,100%
6,Power_Pick_1,0.06,Harvest,20 Tomato Mash,100%
7,Power_Pick_1,0.05,Harvest,20 Tomato Mash,100%
8,Power_Pick_1,0.05,Harvest,20 Tomato Mash,100%
9,Power_Pick_1,0.12,Harvest,20 Tomato Mash,100%
10,Power_Pick_1,0.08,Harvest,20 Tomato Mash,100%
11,Power_Pick_1,0.12,Harvest,20 Tomato Mash,100%
12,Power_Pick_1,0.09,Harvest,20 Tomato Mash,100%
13,Power_Pick_1,0.11,Harvest,20 Tomato Mash,100%
14,Power_Pick_1,0.07,Harvest,20 Tomato Mash,100%
15,Power_Pick_1,0.07,Harvest,20 Tomato Mash,100%
16,Power_Pick_1,0.1,Harvest,20 Tomato Mash,100%
17,Power_Pick_1,0.19,Harvest,20 Tomato Mash,100%
18,Power_Pick_1,0.09,Harvest,20 Tomato Mash,100%
19,Power_Pick_1,0.1,Harvest,20 Tomato Mash,100%
20,Power_Pick_2,0.11,Harvest,20 Tomato Mash,100%
21,Power_Pick_2,0.08,Harvest,20 Tomato Mash,100%
22,Power_Pick_2,0.1,Harvest,20 Tomato Mash,100%
23,Power_Pick_2,0.07,Harvest,20 Tomato Mash,100%
24,Power_Pick_2,0.1,Harvest,20 Tomato Mash,100%
25,Power_Pick_2,0.09,Harvest,20 Tomato Mash,100%
26,Power_Pick_2,0.06,Harvest,20 Tomato Mash,100%
27,Power_Pick_2,0.22,Harvest,20 Tomato Mash,100%
28,Power_Pick_2,0.09,Harvest,20 Tomato Mash,100%
29,Power_Pick_2,0.07,Harvest,20 Tomato Mash,100%
30,Power_Pick_2,0.04,Harvest,20 Tomato Mash,100%
31,Power_Pick_2,0.05,Harvest,20 Tomato Mash,100%
32,Power_Pick_2,0.09,Harvest,20 Tomato Mash,100%
33,Power_Pick_2,0.07,Harvest,20 Tomato Mash,100%
34,Power_Pick_2,0.11,Harvest,20 Tomato Mash,100%
35,Power_Pick_2,0.05,Harvest,20 Tomato Mash,100%
36,Power_Pick_2,0.12,Harvest,20 Tomato Mash,100%
37,Power_Pick_2,0.05,Harvest,20 Tomato Mash,100%
38,Power_Pick_2,0.06,Harvest,20 Tomato Mash,100%
39,Power_Pick_2,0.13,Harvest,20 Tomato Mash,100%
40,Power_Pick_3,0.08,Harvest,20 Tomato Mash,100%
41,Power_Pick_3,0.12,Harvest,20 Tomato Mash,100%
42,Power_Pick_3,0.08,Harvest,20 Tomato Mash,100%
43,Power_Pick_3,0.1,Harvest,20 Tomato Mash,100%
44,Power_Pick_3,0.12,Harvest,20 Tomato Mash,100%
45,Power_Pick_3,0.05,Harvest,20 Tomato Mash,100%
46,Power_Pick_3,0.1,Harvest,20 Tomato Mash,100%
47,Power_Pick_3,0.06,Harvest,20 Tomato Mash,100%
48,Power_Pick_3,0.06,Harvest,20 Tomato Mash,100%
49,Power_Pick_3,0.06,Harvest,20 Tomato Mash,100%
50,Power_Pick_3,0.1,Harvest,20 Tomato Mash,100%
51,Power_Pick_3,0.14,Harvest,20 Tomato Mash,100%
52,Power_Pick_3,0.09,Harvest,20 Tomato Mash,100%
53,Power_Pick_3,0.08,Harvest,20 Tomato Mash,100%
54,Power_Pick_3,0.08,Harvest,20 Tomato Mash,100%
55,Power_Pick_3,0.07,Harvest,20 Tomato Mash,100%
56,Power_Pick_3,0.06,Harvest,20 Tomato Mash,100%
57,Power_Pick_3,0.03,Harvest,20 Tomato Mash,100%
58,Power_Pick_3,0.09,Harvest,20 Tomato Mash,100%
59,Power_Pick_3,0.12,Harvest,20 Tomato Mash,100%
0,Power_Pick_1,0.12,Harvest,60 Tomato Mash,100%
1,Power_Pick_1,0.15,Harvest,60 Tomato Mash,100%
2,Power_Pick_1,0.22,Harvest,60 Tomato Mash,100%
3,Power_Pick_1,0.18,Harvest,60 Tomato Mash,100%
4,Power_Pick_1,0.17,Harvest,60 Tomato Mash,100%
5,Power_Pick_1,0.18,Harvest,60 Tomato Mash,100%
6,Power_Pick_1,0.17,Harvest,60 Tomato Mash,100%
7,Power_Pick_1,0.15,Harvest,60 Tomato Mash,100%
8,Power_Pick_1,0.12,Harvest,60 Tomato Mash,100%
9,Power_Pick_1,0.21,Harvest,60 Tomato Mash,100%
10,Power_Pick_1,0.17,Harvest,60 Tomato Mash,100%
11,Power_Pick_1,0.23,Harvest,60 Tomato Mash,100%
12,Power_Pick_1,0.13,Harvest,60 Tomato Mash,100%
13,Power_Pick_1,0.19,Harvest,60 Tomato Mash,100%
14,Power_Pick_1,0.1,Harvest,60 Tomato Mash,100%
15,Power_Pick_1,0.16,Harvest,60 Tomato Mash,100%
16,Power_Pick_1,0.11,Harvest,60 Tomato Mash,100%
17,Power_Pick_1,0.31,Harvest,60 Tomato Mash,100%
18,Power_Pick_1,0.19,Harvest,60 Tomato Mash,100%
19,Power_Pick_1,0.16,Harvest,60 Tomato Mash,100%
20,Power_Pick_2,0.18,Harvest,60 Tomato Mash,100%
21,Power_Pick_2,0.21,Harvest,60 Tomato Mash,100%
22,Power_Pick_2,0.18,Harvest,60 Tomato Mash,100%
23,Power_Pick_2,0.17,Harvest,60 Tomato Mash,100%
24,Power_Pick_2,0.22,Harvest,60 Tomato Mash,100%
25,Power_Pick_2,0.15,Harvest,60 Tomato Mash,100%
26,Power_Pick_2,0.2,Harvest,60 Tomato Mash,100%
27,Power_Pick_2,0.21,Harvest,60 Tomato Mash,100%
28,Power_Pick_2,0.21,Harvest,60 Tomato Mash,100%
29,Power_Pick_2,0.18,Harvest,60 Tomato Mash,100%
30,Power_Pick_2,0.14,Harvest,60 Tomato Mash,100%
31,Power_Pick_2,0.14,Harvest,60 Tomato Mash,100%
32,Power_Pick_2,0.16,Harvest,60 Tomato Mash,100%
33,Power_Pick_2,0.16,Harvest,60 Tomato Mash,100%
34,Power_Pick_2,0.16,Harvest,60 Tomato Mash,100%
35,Power_Pick_2,0.16,Harvest,60 Tomato Mash,100%
36,Power_Pick_2,0.14,Harvest,60 Tomato Mash,100%
37,Power_Pick_2,0.14,Harvest,60 Tomato Mash,100%
38,Power_Pick_2,0.15,Harvest,60 Tomato Mash,100%
39,Power_Pick_2,0.15,Harvest,60 Tomato Mash,100%
40,Power_Pick_3,0.14,Harvest,60 Tomato Mash,100%
41,Power_Pick_3,0.19,Harvest,60 Tomato Mash,100%
42,Power_Pick_3,0.24,Harvest,60 Tomato Mash,100%
43,Power_Pick_3,0.12,Harvest,60 Tomato Mash,100%
44,Power_Pick_3,0.19,Harvest,60 Tomato Mash,100%
45,Power_Pick_3,0.11,Harvest,60 Tomato Mash,100%
46,Power_Pick_3,0.21,Harvest,60 Tomato Mash,100%
47,Power_Pick_3,0.16,Harvest,60 Tomato Mash,100%
48,Power_Pick_3,0.17,Harvest,60 Tomato Mash,100%
49,Power_Pick_3,0.13,Harvest,60 Tomato Mash,100%
50,Power_Pick_3,0.2,Harvest,60 Tomato Mash,100%
51,Power_Pick_3,0.17,Harvest,60 Tomato Mash,100%
52,Power_Pick_3,0.13,Harvest,60 Tomato Mash,100%
53,Power_Pick_3,0.15,Harvest,60 Tomato Mash,100%
54,Power_Pick_3,0.18,Harvest,60 Tomato Mash,100%
55,Power_Pick_3,0.17,Harvest,60 Tomato Mash,100%
56,Power_Pick_3,0.14,Harvest,60 Tomato Mash,100%
57,Power_Pick_3,0.1,Harvest,60 Tomato Mash,100%
58,Power_Pick_3,0.14,Harvest,60 Tomato Mash,100%
59,Power_Pick_3,0.14,Harvest,60 Tomato Mash,100%
0,Power_Pick_1,0.05,Receiving,2 Tomatoes,100%
1,Power_Pick_1,0.04,Receiving,2 Tomatoes,100%
2,Power_Pick_1,0.07,Receiving,2 Tomatoes,100%
3,Power_Pick_1,0.07,Receiving,2 Tomatoes,100%
4,Power_Pick_1,0.04,Receiving,2 Tomatoes,100%
5,Power_Pick_1,0.06,Receiving,2 Tomatoes,100%
6,Power_Pick_1,0.01,Receiving,2 Tomatoes,100%
7,Power_Pick_1,0.02,Receiving,2 Tomatoes,100%
8,Power_Pick_1,0.06,Receiving,2 Tomatoes,100%
9,Power_Pick_1,0.08,Receiving,2 Tomatoes,100%
10,Power_Pick_1,0.08,Receiving,2 Tomatoes,100%
11,Power_Pick_1,0.09,Receiving,2 Tomatoes,100%
12,Power_Pick_1,0.07,Receiving,2 Tomatoes,100%
13,Power_Pick_1,0.09,Receiving,2 Tomatoes,100%
14,Power_Pick_1,0.02,Receiving,2 Tomatoes,100%
15,Power_Pick_1,0.04,Receiving,2 Tomatoes,100%
16,Power_Pick_1,0.05,Receiving,2 Tomatoes,100%
17,Power_Pick_1,0.08,Receiving,2 Tomatoes,100%
18,Power_Pick_1,0.05,Receiving,2 Tomatoes,100%
19,Power_Pick_1,0.04,Receiving,2 Tomatoes,100%
20,Power_Pick_2,0.06,Receiving,2 Tomatoes,100%
21,Power_Pick_2,0.08,Receiving,2 Tomatoes,100%
22,Power_Pick_2,0.04,Receiving,2 Tomatoes,100%
23,Power_Pick_2,0.03,Receiving,2 Tomatoes,100%
24,Power_Pick_2,0.02,Receiving,2 Tomatoes,100%
25,Power_Pick_2,0.06,Receiving,2 Tomatoes,100%
26,Power_Pick_2,0.08,Receiving,2 Tomatoes,100%
27,Power_Pick_2,0.08,Receiving,2 Tomatoes,100%
28,Power_Pick_2,0.07,Receiving,2 Tomatoes,100%
29,Power_Pick_2,0.05,Receiving,2 Tomatoes,100%
30,Power_Pick_2,0.06,Receiving,2 Tomatoes,100%
31,Power_Pick_2,0.04,Receiving,2 Tomatoes,100%
32,Power_Pick_2,0.07,Receiving,2 Tomatoes,100%
33,Power_Pick_2,0.04,Receiving,2 Tomatoes,100%
34,Power_Pick_2,0.09,Receiving,2 Tomatoes,100%
35,Power_Pick_2,0.05,Receiving,2 Tomatoes,100%
36,Power_Pick_2,0.05,Receiving,2 Tomatoes,100%
37,Power_Pick_2,0.1,Receiving,2 Tomatoes,100%
38,Power_Pick_2,0.05,Receiving,2 Tomatoes,100%
39,Power_Pick_2,0.06,Receiving,2 Tomatoes,100%
40,Power_Pick_3,0.06,Receiving,2 Tomatoes,100%
41,Power_Pick_3,0.03,Receiving,2 Tomatoes,100%
42,Power_Pick_3,0.04,Receiving,2 Tomatoes,100%
43,Power_Pick_3,0.05,Receiving,2 Tomatoes,100%
44,Power_Pick_3,0.08,Receiving,2 Tomatoes,100%
45,Power_Pick_3,0.02,Receiving,2 Tomatoes,100%
46,Power_Pick_3,0.05,Receiving,2 Tomatoes,100%
47,Power_Pick_3,0.03,Receiving,2 Tomatoes,100%
48,Power_Pick_3,0.04,Receiving,2 Tomatoes,100%
49,Power_Pick_3,0.05,Receiving,2 Tomatoes,100%
50,Power_Pick_3,0.07,Receiving,2 Tomatoes,100%
51,Power_Pick_3,0.04,Receiving,2 Tomatoes,100%
52,Power_Pick_3,0.05,Receiving,2 Tomatoes,100%
53,Power_Pick_3,0.08,Receiving,2 Tomatoes,100%
54,Power_Pick_3,0.07,Receiving,2 Tomatoes,100%
55,Power_Pick_3,0.07,Receiving,2 Tomatoes,100%
56,Power_Pick_3,0.01,Receiving,2 Tomatoes,100%
57,Power_Pick_3,0.04,Receiving,2 Tomatoes,100%
58,Power_Pick_3,0.06,Receiving,2 Tomatoes,100%
59,Power_Pick_3,0.09,Receiving,2 Tomatoes,100%
0,Power_Pick_1,0.11,Receiving,6 Tomatoes,100%
1,Power_Pick_1,0.14,Receiving,6 Tomatoes,100%
2,Power_Pick_1,0.15,Receiving,6 Tomatoes,100%
3,Power_Pick_1,0.14,Receiving,6 Tomatoes,100%
4,Power_Pick_1,0.16,Receiving,6 Tomatoes,100%
5,Power_Pick_1,0.14,Receiving,6 Tomatoes,100%
6,Power_Pick_1,0.09,Receiving,6 Tomatoes,100%
7,Power_Pick_1,0.09,Receiving,6 Tomatoes,100%
8,Power_Pick_1,0.15,Receiving,6 Tomatoes,100%
9,Power_Pick_1,0.14,Receiving,6 Tomatoes,100%
10,Power_Pick_1,0.16,Receiving,6 Tomatoes,100%
11,Power_Pick_1,0.19,Receiving,6 Tomatoes,100%
12,Power_Pick_1,0.07,Receiving,6 Tomatoes,100%
13,Power_Pick_1,0.18,Receiving,6 Tomatoes,100%
14,Power_Pick_1,0.09,Receiving,6 Tomatoes,100%
15,Power_Pick_1,0.13,Receiving,6 Tomatoes,100%
16,Power_Pick_1,0.11,Receiving,6 Tomatoes,100%
17,Power_Pick_1,0.24,Receiving,6 Tomatoes,100%
18,Power_Pick_1,0.16,Receiving,6 Tomatoes,100%
19,Power_Pick_1,0.18,Receiving,6 Tomatoes,100%
20,Power_Pick_2,0.13,Receiving,6 Tomatoes,100%
21,Power_Pick_2,0.15,Receiving,6 Tomatoes,100%
22,Power_Pick_2,0.17,Receiving,6 Tomatoes,100%
23,Power_Pick_2,0.15,Receiving,6 Tomatoes,100%
24,Power_Pick_2,0.1,Receiving,6 Tomatoes,100%
25,Power_Pick_2,0.19,Receiving,6 Tomatoes,100%
26,Power_Pick_2,0.15,Receiving,6 Tomatoes,100%
27,Power_Pick_2,0.18,Receiving,6 Tomatoes,100%
28,Power_Pick_2,0.14,Receiving,6 Tomatoes,100%
29,Power_Pick_2,0.17,Receiving,6 Tomatoes,100%
30,Power_Pick_2,0.11,Receiving,6 Tomatoes,100%
31,Power_Pick_2,0.08,Receiving,6 Tomatoes,100%
32,Power_Pick_2,0.11,Receiving,6 Tomatoes,100%
33,Power_Pick_2,0.09,Receiving,6 Tomatoes,100%
34,Power_Pick_2,0.16,Receiving,6 Tomatoes,100%
35,Power_Pick_2,0.14,Receiving,6 Tomatoes,100%
36,Power_Pick_2,0.14,Receiving,6 Tomatoes,100%
37,Power_Pick_2,0.11,Receiving,6 Tomatoes,100%
38,Power_Pick_2,0.07,Receiving,6 Tomatoes,100%
39,Power_Pick_2,0.13,Receiving,6 Tomatoes,100%
40,Power_Pick_3,0.11,Receiving,6 Tomatoes,100%
41,Power_Pick_3,0.13,Receiving,6 Tomatoes,100%
42,Power_Pick_3,0.14,Receiving,6 Tomatoes,100%
43,Power_Pick_3,0.11,Receiving,6 Tomatoes,100%
44,Power_Pick_3,0.14,Receiving,6 Tomatoes,100%
45,Power_Pick_3,0.09,Receiving,6 Tomatoes,100%
46,Power_Pick_3,0.18,Receiving,6 Tomatoes,100%
47,Power_Pick_3,0.12,Receiving,6 Tomatoes,100%
48,Power_Pick_3,0.13,Receiving,6 Tomatoes,100%
49,Power_Pick_3,0.13,Receiving,6 Tomatoes,100%
50,Power_Pick_3,0.13,Receiving,6 Tomatoes,100%
51,Power_Pick_3,0.14,Receiving,6 Tomatoes,100%
52,Power_Pick_3,0.12,Receiving,6 Tomatoes,100%
53,Power_Pick_3,0.22,Receiving,6 Tomatoes,100%
54,Power_Pick_3,0.17,Receiving,6 Tomatoes,100%
55,Power_Pick_3,0.14,Receiving,6 Tomatoes,100%
56,Power_Pick_3,0.14,Receiving,6 Tomatoes,100%
57,Power_Pick_3,0.0,Receiving,6 Tomatoes,100%
58,Power_Pick_3,0.13,Receiving,6 Tomatoes,100%
59,Power_Pick_3,0.12,Receiving,6 Tomatoes,100%
0,Power_Pick_1,0.21,Receiving,20 Tomatoes,100%
1,Power_Pick_1,0.27,Receiving,20 Tomatoes,100%
2,Power_Pick_1,0.23,Receiving,20 Tomatoes,100%
3,Power_Pick_1,0.22,Receiving,20 Tomatoes,100%
4,Power_Pick_1,0.25,Receiving,20 Tomatoes,100%
5,Power_Pick_1,0.3,Receiving,20 Tomatoes,100%
6,Power_Pick_1,0.16,Receiving,20 Tomatoes,100%
7,Power_Pick_1,0.18,Receiving,20 Tomatoes,100%
8,Power_Pick_1,0.18,Receiving,20 Tomatoes,100%
9,Power_Pick_1,0.26,Receiving,20 Tomatoes,100%
10,Power_Pick_1,0.24,Receiving,20 Tomatoes,100%
11,Power_Pick_1,0.23,Receiving,20 Tomatoes,100%
12,Power_Pick_1,0.2,Receiving,20 Tomatoes,100%
13,Power_Pick_1,0.26,Receiving,20 Tomatoes,100%
